0x👅,75498529138947371474334652884831025845468019549879144942222093388531928572057
0x👄,68217456332048508398703609227407158079656232981644940530269721850360977348875
0x🫦,679127354329364111176448487666874954747592733608968289437221713266537881253
0x👶,32402584741031751559762633720020312864553825926549952813786405089222189480360
0x🧒,106479107585012178788817317212728350448824034679400604568708271061212104008604
0x👦,75515130565221917010761122358173770127451824234399636907181899005769728439506
0x👧,65543441645586408134740276965795821927508923377889616083333037149128736461448
0x🧑,9793610845786535065798775975109879484496381741122757682507830969513764877323
0x👱,63005384942006900112348893475345579045583103357748326713991005811179917249744
0x👨,65271415122760931820812699515028096037459968958847790833693745929473578828047
0x🧔,18836065164345773989724836415980039855247304359202378569378032191058419150722
0x👩,24208014456038849942789748485833848895922148818395580187118272031887252889436
0x🧓,74899606802406818687850718717160005424816070802853428693357005521867860799268
0x👴,61650508711913919861598603600404635697432369087624357174104416682648143441856
0x👵,13812965590310853659072085746586979458348008642678598851393884587352674401305
0x🙍,85569930702277138280458408200520921044564792226824396306392771498289420465094
0x🙎,107262208851542409882869334870151624839218629459237863924438458052762252375207
0x🙅,57768675753977016939876266986941114114078385702607119636428695435249710713872
0x🙆,39218544017404261159202041250987297986546421642203895327811850470448798974252
0x💁,3951881854202764253801685153683451199716946300309858216446849993147364129631
0x🙋,36447501503603524798814040391733114010851803577991652781855615633367780648940
0x🧏,63932314214013147300235363600000028400946304007255973388508177620838230683647
0x🙇,27714653830415057297837205965797692095753555583782842257096624262448871803866
0x🤦,82447755230920711170966797889871286216434032347008433975124434050626491029633
0x🤷,52034776250096334244205373784426055968578941678935260346979038361898628777399
0x👮,994502515028125082012994563555584200577960043397002706438774105184066330807
0x🕵,2033078356474914446221390041467368701298071035805855555820000603762390755281
0x💂,24367708453537458386569709910628082250085373002079613233110358397410156653851
0x🥷,78998294556817822193143034688676163087038564525659461406118300883024441620285
0x👷,15587617888283385472840685634556823669291701318169060218494503675879582556686
0x🫅,110131601177105997660621732778158003794450254381400746769954245491052239760340
0x🤴,39316592501778538090228435980119396476026197917806079780718136352213832618950
0x👸,103859907541464559601016033857340937811756465357130906922177546070251217050083
0x👳,20401165774916502694386151642471782446907066490804080324416597593333928874976
0x👲,99611609970666746113322172222229300316014511831125158320823957918434462749762
0x🧕,10176056560135189111411666363884371251544740082659555474659771637487079297861
0x🤵,20114589887671150568398121615184486985071899430094793385208034719280765990527
0x👰,94129374641793430442401143762051994412781902383450755022275341223813627171165
0x🤰,112600574922045094898437466421506292971492662386965178123848112688419320581276
0x🫃,73471326681127451365461163332039147664610707273579903302305442440102050318548
0x🫄,99459374066152419717994458769095421807054002718983207440600809281366944197134
0x🤱,73154308238084583250961839484341700576447357755543063386903717414682011590450
0x👼,114387476562254208885051906629218467635513283142292057370573687665562487289840
0x🎅,94351573978924594115427591454021065314287892495865756892739176088225681249983
0x🤶,83277667145993378284062545846198098091308803578083067666532506595999363692092
0x🦸,61228211894569949039123514917516272657643197430181941458546394638062731279833
0x🦹,29991763293646473282204173950628629109403312654710518829771178191221825638376
0x🧙,9905469093891497629695106972981290699794527605208123941518049005994171509529
0x🧚,16517271872150360120356496434614148679935657770556194422489199815652935199683
0x🧛,23379677561299907718492591419028848969309500360577016673383114769994619498524
0x🧜,97800125608228793873173826497486856266151647404183109173355679006185436535771
0x🧝,75962667356841642825077271956971222298271898887019477805963910897135398678898
0x🧞,42065440383172103950809100844023267508425463061192193819800146873342352635934
0x🧟,36511615584295305177445593777049369777127197568111962743192879527446655434885
0x🧌,57650940976629347104764640496400014511959504233727507966825407088422300430525
0x💆,38645401112542629163935675554449097760376749840567788577008671737890338748559
0x💇,92253464088105924498165470406939459553867598122490256965118322325247071873134
0x🚶,55649001998311384332219413427709971657594846352940708215191789396492703014794
0x🧍,84793865076642781868284040953323591938911624823608483321285312520395516422004
0x🧎,109059597143348109162447537123191506760685466684922868190956888278260424909759
0x🏃,40686294602734746292030872269508707117602164705261840414523179055278680586859
0x🕺,40820984761821386742698436745636214641105206186231059011652029747666131721308
0x👯,84164664628870831036288726599525477566315757663201371563365729548942451342572
0x🧖,20982283144732747526963688925365999366806022373075127647618642471810267125871
0x🧗,60884016795019312280920624633588715617914946317830262678057607035855784117926
0x🤺,49210327164313893282263681028571817949973496315872009741574814883686334605819
0x🕴,2696339998017247208893257772318736182841701147945175846938035585970236121789
0x🏇,68183470616779163397878258257552451922923445970784967162563886893814925370271
0x💃,60446816819873920088216687478815929396308116828215954610471826108443016690161
0x⛷,65749506390194570883418519232270586201103591241473181298121585813675006039923
0x🏂,65690520380790814770424039897189519835131669412380253460443833220240473707628
0x🏌,60233263719928417181719808278077513733404920981018630780812953002931077142818
0x🏄,10559513956486548945451953804491546253271966463809580332157246335527058259123
0x🚣,1466148886232842001567400235379491894695941763731808552089083723727726426042
0x🏊,83231423490544079949448325675451336205978799436551402398676775216018315507661
0x⛹,45514424367027731959573707635585775791468280313517729938721817109348894443081
0x🏋,108011246102482952662542058881118587581534351784790920582926153599519340664095
0x🚴,36636663721509252856414632667886611187714896813453152267584343210415913134955
0x🚵,65133507836369004764302770454197554547098573526168272028434032656267842416087
0x🤸,32300836005772401919797910019407880505607712613030874537210589941839547815315
0x🤼,80740681154242015379234821000567160242551773958278243874391732137251693361337
0x🤽,69542433655009315367212752640766578940631654000079384513011346755760738133237
0x🤾,52928453594934608226009865352709397219559487680830860956801031139287999237389
0x🤹,83967722646304943497795501222461711735051588699857182487217412092802197208590
0x🧘,31322561140695837802081156666331784228997105717525863958952011249108929549553
0x🛀,65328856926960956748102794060106304593694454090352372501545922839934654960058
0x🛌,83288989541540932288808412971031945360322756378214740940706904443118550253572
0x👭,42653913050040077303830060450535942955572149802368911856556902475898675950271
0x👫,39210399095886276309609348122309180748055628859807577497325815692880950184262
0x👬,44142213343375558754277091828123842444190348216383351383333036374878482966574
0x💏,23243849182279208970265367968077383992562492937485149187810280178918826214311
0x💑,30297196071452445951322239361307280563362979130552797724570189578516929086997
0x👪,58734753802018644851848909334972053816358725186737980154242689539206007902920
0x🗣,112347685330812698838266196169935374956805200989690658943117699275425543915111
0x👤,10617720767657498037618172353483126383152005680484943007267343866508070626845
0x👥,20395796099464816391740404303276425926708101351070214830778784150366060732482
0x🫂,67892286753490665854893711818272689107412778046158994525497910605925763141508
0x👣,68764582102416013002465194575605067020663676469055413960036269566010734000992
0x🏻,4780532448022233886945516374273386301301946324338955027727145734664537839863
0x🏼,106972476761608857126188440587191872241965695329505666244075459661224532451065
0x🏽,110710813360284349419411324246240004120731727355215969883817694803681349912969
0x🏾,29295167235053213987644095518383676437292833930478058262604909863207251740580
0x🏿,68022927978860657166287742271637564522685379468559508508987446911595469606347
0x🦰,20383530682049770814798890143239239603545491800652024897734082769898444905425
0x🦱,82601119879765988354125097177506064358957792474647028025586343921463156965905
0x🦳,13596127837755346515272696616693926569091284513103359579778106367387787840198
0x🦲,40921221917312567262784018301152148627372757524146462501924432558873977067930
0x🐵,5422060454645427662725343542896625632071120024628511552156166650134866755648
0x🐒,103062435940563805266355891517926652207189508434616677587423952757258726785182
0x🦍,559754475025667311039936431552525932893437894678867237985256311410010632843
0x🦧,13265492236275835580838958202408907874252940083985384397226409367368455078133
0x🐶,11283252618139343946791003465652504762317421931886693028228879943689418531824
0x🐕,2394711440873422546235529441653098767225261017140162142882599656329747258279
0x🦮,51977328984073851312495135819992412095520773280233726286698548430389454824299
0x🐩,55230244620055022151416963729470651379093637657136330566250376152540282488
0x🐺,47425391020045502216399598036622298934641084028618155247622881851904735871046
0x🦊,115398634415564874132324051649529686453099756856591952639033839050881583557489
0x🦝,5555115242312527317918387675717217219012344981272030148235985069910107596179
0x🐱,17629142492500694132056885306084732085302273946082000145984073409586564956488
0x🐈,82010309463586453899847862138104389652585416451124540349895932417091943338652
0x🦁,97710764949597838817884512267361712091772966604328425222755095766913053840838
0x🐯,45412639561717770346215604793696525849523864229319940124624167801586726953162
0x🐅,36298653323171286349004654257698230548435831540313021418327435244975962662088
0x🐆,81474467692151794438074726965297522747013343735562519887494016756683561529776
0x🐴,42140286765788180764797403567955278800897748073321558960126260734873282174330
0x🐎,7787793786681558760633933461053626926635691825728599769606347889358194896377
0x🦄,31646227666997546590299253867208301556947054933355623584992890535530739743199
0x🦓,83868044843889068169670237634506603447498648167021231756360433714455800775194
0x🦌,54723497546626784881058711914027195710937363032303261770028988058397721790573
0x🦬,7873475287160707363932516493447102727310669348842288319554656135386290745065
0x🐮,18334896624870878390122521600142114935822641487639706863667619333268420393896
0x🐂,75963435962348872276530004008149285250397449512618232016510020887181016240098
0x🐃,106775201798336805677922725176958332080060794818731396710799409933812293182012
0x🐄,84057293363551059819521025678944023914122647180452747866284980941465616087800
0x🐷,103197288646712651099831262075676252426260900141024207225626848673443828233572
0x🐖,17916292338643778462564185056233722058383462649695480442490401644893427350589
0x🐗,7243600292981793555898662694917322671010211171994757650603537756876434513754
0x🐽,62882210802902078281913226543755351285036269806856491526026805787932851512161
0x🐏,4925229150570693619990911332837784751933408434820143116185348011535822183741
0x🐑,31339009344497038834977116949875012632356536951919669163686127744204257490142
0x🐐,52387189199281917205682722045377993150902228397788270812784450703700326414022
0x🐪,83136421300662114389630761503605352194331593737781229222452155083667677202154
0x🐫,42639472324728959886580336309550418440761747861422252920770769569741382021192
0x🦙,9375549473926091695422026326540163837124422760688331257801364932737117606692
0x🦒,100464296740272843214337822933775400149678253606505059816107962680829577386930
0x🐘,17446334191762497640370933181339096660962547754656125143333860042578966823530
0x🦣,72044854487754514853457531317724041960880639672079865543772375081498828152811
0x🦏,61049512563531436157186107576680693466300507818638429349385166155504815235818
0x🦛,16496496440884778210567055391647243113928415856409590319332506586548318429828
0x🐭,83446854016238736662700073690690391872082317024708390188594003014036600765285
0x🐁,43102777499397900495936465584556441429777592309623821623491499899312477171841
0x🐀,40548130654211333146027463418606328646833125691187091338026986204499886787104
0x🐹,40657359037282402674499756585032545563185792738273846541597152064622818630326
0x🐰,80851638649135487674498286152441807291520422773677792043665752457205854491275
0x🐇,45371269192837910314529895692545232785695003398540351327526214632147283693798
0x🐿,47151561150382280402456843550081165784398621248615080311969939013752031472407
0x🦫,75757340949829598880614684316595784757727552209993595617475223143817354704414
0x🦔,82464855663972846618147840024656323707110623445266649287893685499980773168297
0x🦇,11589687256506785693465734458578461776205341121179270536303071552810426071077
0x🐻,100378451344108058669756856243707178268039606769248939493173218341718118377115
0x🐨,6836001857493267289438543881733342051901443728089860748488272582914690524462
0x🐼,35979347085809251298687664798332252243205454826536639065855486091067407659988
0x🦥,56884505102691048169099924168585770605617179849910448487424672178605960244857
0x🦦,20716269437383271612063597985003919888858424400601156398686564438623531721517
0x🦨,17936216065429436706891030388616825398284469316089944373620454278607666342899
0x🦘,113317759598269697550931787769177347271425071870874960296210966303330241017626
0x🦡,38925872270446607867560293376321972684863947038758165980236653940183266357917
0x🐾,15196364643895549587428332781902178608607347869940810203792785956266607725998
0x🦃,75919210861197851882346667722144184381031501110279894121098796509094570384352
0x🐔,112207018997354626165402862952809419736420418938102547239812399725671666151379
0x🐓,30067335365033162731915910136625376359794648196456798488439879956861000137428
0x🐣,78575084156436495593526606942475680660826806683824758548261345997073324233129
0x🐤,13460743269110092010106870535432584409762594985607296880118818367919687705092
0x🐥,27485601426453458388301315408637107729221113507175915411076331312850691006641
0x🐦,82948166303525574836343632327451087446435201354836109006982552578913156526152
0x🐧,44783677756782301812992467403103025369210150392690274149209790780976032668499
0x🕊,86362765772254398321560637941277142579935741883833054752567498532246565715831
0x🦅,1789689724708187501627356326407478591021208215640999256806131033351175148076
0x🦆,44968989534869883795043499012814292481658647198292465625338417477258823543714
0x🦢,71822058903437365143417529037312051815921354406860857403381236404005512393783
0x🦉,80321858513448178672989748395486946224445401508588427292392988418836143243047
0x🦤,84850783332035267332523231584847860395687577393511324799741420226750923569418
0x🪶,74446791556497685279307605426167081217836532881625133919907876492410586439383
0x🦩,18922604625852470879905461472469564233953974939920562536216891532514583674376
0x🦚,4512957856601109717259114660940784274590652796350081808473309047468848107172
0x🦜,24427597490961673139256794638005342197057926525194385330530794267033988898442
0x🐊,58000364924528189479994878456810279446499763298701206393454143325210626398437
0x🐸,37557524449995869611566961334627152908702818627392304098851056330983541392933
0x🐢,51982492433706458776671110841997190216881450926625039912467282353551134124923
0x🦎,71915683501030151634194669496243248014348790373118908869820021242939107393711
